Episode,Side,Opponent,Result,Reward,Steps,P1_WinRate,P2_WinRate,vsRandom_WinRate,Loss,Epsilon,LR,MaxQ,AvgQ
1780,Red (P1),Random,LOSS,0.7920,117,63.0,48.0,75.0,0.01913,0.1923,1.00e-06,0.00,0.00
1790,Blk (P2),Random,WIN ,2.4260,77,63.0,51.0,76.0,0.01841,0.1912,1.00e-06,0.00,0.00
1800,Blk (P2),Random,WIN ,2.2740,117,62.0,49.0,76.0,0.01980,0.1900,1.00e-06,7.82,2.70
1810,Red (P1),Random,WIN ,2.5620,39,65.0,48.0,77.0,0.01913,0.1888,1.00e-06,0.00,0.00
1820,Red (P1),Random,LOSS,0.7380,92,65.0,47.0,75.0,0.01994,0.1877,1.00e-06,0.00,0.00
1830,Blk (P2),Self-Play,LOSS,0.8820,54,65.0,46.0,75.0,0.02113,0.1865,1.00e-06,0.00,0.00
1840,Blk (P2),Random,WIN ,2.4740,63,65.0,48.0,76.0,0.01943,0.1853,1.00e-06,0.00,0.00
1850,Blk (P2),Random,WIN ,2.2520,81,66.0,48.0,75.0,0.02056,0.1842,1.00e-06,8.16,2.72
1860,Red (P1),Random,WIN ,2.5380,49,64.0,50.0,75.0,0.02265,0.1830,1.00e-06,0.00,0.00
1870,Red (P1),Random,WIN ,2.0580,169,65.0,49.0,75.0,0.02243,0.1818,1.00e-06,0.00,0.00
1880,Red (P1),Random,WIN ,2.3560,56,67.0,48.0,76.0,0.02071,0.1807,1.00e-06,0.00,0.00
1890,Red (P1),Random,WIN ,2.3640,49,66.0,47.0,77.0,0.02327,0.1795,1.00e-06,0.00,0.00
1900,Red (P1),Random,LOSS,0.4820,310,61.0,46.0,75.0,0.01998,0.1783,1.00e-06,8.57,2.76
1910,Red (P1),Self-Play,WIN ,2.5460,43,60.0,45.0,78.0,0.02273,0.1772,1.00e-06,0.00,0.00
1920,Blk (P2),Self-Play,DRAW,0.0440,227,60.0,47.0,77.0,0.02374,0.1760,1.00e-06,0.00,0.00
1930,Blk (P2),Self-Play,DRAW,0.1900,307,62.0,45.0,79.0,0.02678,0.1748,1.00e-06,0.00,0.00
1940,Blk (P2),Random,WIN ,2.2220,48,62.0,46.0,80.0,0.02338,0.1737,1.00e-06,0.00,0.00
1950,Blk (P2),Random,WIN ,2.4900,63,63.0,46.0,82.0,0.02776,0.1725,1.00e-06,8.90,2.16
1960,Red (P1),Random,WIN ,2.2380,42,65.0,45.0,80.0,0.02285,0.1713,1.00e-06,0.00,0.00
1970,Red (P1),Random,WIN ,2.5380,51,63.0,42.0,80.0,0.02390,0.1702,1.00e-06,0.00,0.00
1980,Red (P1),Random,LOSS,0.5260,64,62.0,43.0,80.0,0.02714,0.1690,1.00e-06,0.00,0.00
1990,Red (P1),Random,WIN ,2.5780,39,64.0,41.0,78.0,0.02612,0.1678,1.00e-06,0.00,0.00
2000,Blk (P2),Random,LOSS,0.8380,145,63.0,42.0,80.0,0.02383,0.1667,5.00e-07,9.29,2.19
2010,Red (P1),Random,WIN ,1.7940,235,63.0,45.0,80.0,0.02537,0.1655,5.00e-07,0.00,0.00
2020,Red (P1),Random,WIN ,2.5620,39,61.0,44.0,80.0,0.02752,0.1643,5.00e-07,0.00,0.00
2030,Red (P1),Random,LOSS,0.2500,54,60.0,44.0,79.0,0.02691,0.1632,5.00e-07,0.00,0.00
2040,Red (P1),Random,WIN ,2.3560,54,58.0,45.0,78.0,0.02756,0.1620,5.00e-07,0.00,0.00
2050,Blk (P2),Random,WIN ,2.4020,83,59.0,43.0,77.0,0.02789,0.1608,5.00e-07,9.57,2.20
2060,Red (P1),Self-Play,WIN ,2.5460,43,58.0,43.0,75.0,0.02493,0.1597,5.00e-07,0.00,0.00
2070,Red (P1),Random,WIN ,2.5380,47,59.0,44.0,75.0,0.02941,0.1585,5.00e-07,0.00,0.00
2080,Blk (P2),Random,LOSS,1.4580,68,60.0,44.0,76.0,0.02858,0.1573,5.00e-07,0.00,0.00
2090,Blk (P2),Random,WIN ,2.5540,41,58.0,47.0,77.0,0.02897,0.1562,5.00e-07,0.00,0.00
2100,Red (P1),Self-Play,WIN ,2.2220,49,59.0,46.0,75.0,0.02724,0.1550,5.00e-07,9.87,2.22
2110,Red (P1),Random,WIN ,2.2700,34,60.0,48.0,74.0,0.02788,0.1538,5.00e-07,0.00,0.00
2120,Blk (P2),Random,WIN ,2.1860,135,64.0,48.0,74.0,0.03033,0.1527,5.00e-07,0.00,0.00
2130,Red (P1),Self-Play,LOSS,0.8460,144,63.0,47.0,73.0,0.03009,0.1515,5.00e-07,0.00,0.00
2140,Blk (P2),Self-Play,WIN ,2.3620,91,63.0,47.0,73.0,0.02763,0.1503,5.00e-07,0.00,0.00
2150,Blk (P2),Random,WIN ,2.2500,122,63.0,48.0,74.0,0.02841,0.1492,5.00e-07,10.13,2.23
2160,Red (P1),Random,WIN ,2.5380,45,62.0,48.0,74.0,0.02673,0.1480,5.00e-07,0.00,0.00
2170,Blk (P2),Self-Play,LOSS,0.4480,46,61.0,45.0,72.0,0.02945,0.1468,5.00e-07,0.00,0.00
2180,Blk (P2),Random,WIN ,2.3620,91,60.0,48.0,72.0,0.02913,0.1457,5.00e-07,0.00,0.00
2190,Red (P1),Self-Play,DRAW,0.3920,217,62.0,47.0,72.0,0.03117,0.1445,5.00e-07,0.00,0.00
2200,Red (P1),Random,WIN ,2.5540,43,63.0,47.0,74.0,0.02874,0.1433,5.00e-07,10.47,2.26
2210,Red (P1),Pool: gen8_mirror.pth,LOSS,-0.1360,34,61.0,43.0,71.0,0.03047,0.1422,5.00e-07,0.00,0.00
2220,Red (P1),Random,WIN ,2.5220,53,62.0,46.0,73.0,0.03007,0.1410,5.00e-07,0.00,0.00
2230,Red (P1),Self-Play,LOSS,0.4020,174,64.0,45.0,72.0,0.03353,0.1398,5.00e-07,0.00,0.00
2240,Blk (P2),Random,LOSS,1.2220,46,66.0,43.0,71.0,0.02957,0.1387,5.00e-07,0.00,0.00
2250,Blk (P2),Random,WIN ,2.2900,111,67.0,44.0,72.0,0.03273,0.1375,5.00e-07,10.75,2.26
2260,Blk (P2),Random,WIN ,2.2020,135,64.0,45.0,71.0,0.03332,0.1363,5.00e-07,0.00,0.00
2270,Blk (P2),Self-Play,DRAW,0.1180,325,65.0,43.0,71.0,0.03371,0.1352,5.00e-07,0.00,0.00
2280,Blk (P2),Random,WIN ,2.5780,37,62.0,46.0,71.0,0.03354,0.1340,5.00e-07,0.00,0.00
2290,Red (P1),Random,DRAW,0.5160,266,61.0,45.0,71.0,0.03293,0.1328,5.00e-07,0.00,0.00
2300,Blk (P2),Random,LOSS,0.9220,46,61.0,47.0,72.0,0.03200,0.1317,5.00e-07,11.08,2.29
2310,Red (P1),Random,WIN ,2.0660,167,60.0,45.0,70.0,0.03180,0.1305,5.00e-07,0.00,0.00
2320,Blk (P2),Random,LOSS,1.0200,138,58.0,47.0,71.0,0.03492,0.1293,5.00e-07,0.00,0.00
2330,Blk (P2),Random,WIN ,2.3640,51,56.0,47.0,71.0,0.03496,0.1282,5.00e-07,0.00,0.00
2340,Red (P1),Random,LOSS,1.2980,102,52.0,46.0,69.0,0.03486,0.1270,5.00e-07,0.00,0.00
2350,Red (P1),Self-Play,LOSS,0.3320,154,54.0,47.0,70.0,0.03825,0.1258,5.00e-07,11.48,2.29
2360,Red (P1),Random,WIN ,2.5540,45,55.0,47.0,73.0,0.03077,0.1247,5.00e-07,0.00,0.00
2370,Blk (P2),Self-Play,LOSS,0.8980,50,55.0,47.0,75.0,0.03531,0.1235,5.00e-07,0.00,0.00
2380,Blk (P2),Random,WIN ,1.8900,207,56.0,47.0,75.0,0.03425,0.1223,5.00e-07,0.00,0.00
2390,Red (P1),Random,LOSS,0.4420,161,56.0,47.0,75.0,0.03673,0.1212,5.00e-07,0.00,0.00
2400,Red (P1),Pool: gen8_titan.pth,LOSS,-0.0380,128,56.0,49.0,75.0,0.03685,0.1200,5.00e-07,11.78,2.31
2410,Red (P1),Random,WIN ,2.1140,155,56.0,49.0,79.0,0.03615,0.1188,5.00e-07,0.00,0.00
2420,Red (P1),Random,WIN ,2.1900,58,54.0,50.0,79.0,0.03539,0.1177,5.00e-07,0.00,0.00
2430,Blk (P2),Random,WIN ,2.4660,65,55.0,56.0,80.0,0.03418,0.1165,5.00e-07,0.00,0.00
2440,Blk (P2),Random,WIN ,2.2180,127,54.0,55.0,81.0,0.03476,0.1153,5.00e-07,0.00,0.00
2450,Blk (P2),Random,WIN ,1.6900,261,52.0,55.0,82.0,0.03690,0.1142,5.00e-07,12.10,2.32
2460,Blk (P2),Random,WIN ,1.9300,201,52.0,54.0,81.0,0.03961,0.1130,5.00e-07,0.00,0.00
2470,Blk (P2),Self-Play,DRAW,0.4320,203,51.0,52.0,82.0,0.03616,0.1118,5.00e-07,0.00,0.00
2480,Blk (P2),Pool: gen9_champion.pth,LOSS,0.7180,172,51.0,49.0,81.0,0.03830,0.1107,5.00e-07,0.00,0.00
2490,Blk (P2),Self-Play,WIN ,2.5460,45,50.0,53.0,83.0,0.03993,0.1095,5.00e-07,0.00,0.00
